xRGB,yRGB,R,G,B
8.980,9.755,62.000,163.000,73.000
15.361,0.169,16.000,17.000,0.000
10.097,10.260,92.000,165.000,20.000
2.617,0.626,30.000,152.000,96.000
4.090,1.628,24.000,17.000,52.000
7.720,4.713,55.000,45.000,162.000
17.704,4.801,145.000,182.000,45.000
2.085,11.622,234.000,103.000,191.000
15.043,4.318,69.000,152.000,64.000
10.326,14.048,196.000,53.000,50.000
4.377,4.374,45.000,83.000,70.000
10.700,10.958,87.000,191.000,152.000
18.739,16.216,38.000,5.000,221.000
19.269,16.323,234.000,246.000,159.000
3.329,6.826,178.000,122.000,22.000
17.642,16.231,160.000,142.000,49.000
7.125,-0.192,170.000,95.000,181.000
17.225,12.997,17.000,206.000,66.000
11.133,6.887,135.000,7.000,212.000
11.165,3.195,218.000,136.000,152.000
5.150,14.845,219.000,190.000,92.000
11.860,8.874,37.000,154.000,85.000
7.390,16.355,102.000,187.000,240.000
12.822,13.937,157.000,245.000,0.000
7.286,13.346,144.000,198.000,35.000
4.794,11.057,70.000,53.000,241.000
16.836,1.022,240.000,63.000,215.000
19.039,2.737,37.000,166.000,185.000
10.908,15.145,159.000,22.000,172.000
1.186,18.285,148.000,16.000,254.000
-0.395,17.202,86.000,139.000,218.000
19.082,13.352,241.000,193.000,249.000
0.393,15.067,4.000,207.000,80.000
4.166,4.335,165.000,0.000,204.000
3.154,4.982,43.000,155.000,29.000
2.063,15.699,20.000,189.000,175.000
6.733,13.816,76.000,236.000,135.000
9.867,16.804,137.000,40.000,141.000
5.326,2.203,6.000,209.000,215.000
-0.327,19.002,35.000,17.000,71.000
14.396,2.886,70.000,13.000,178.000
9.635,5.397,79.000,93.000,30.000
3.790,10.276,145.000,187.000,113.000
5.676,8.019,30.000,248.000,19.000
7.933,9.707,84.000,176.000,233.000
16.860,4.059,139.000,111.000,58.000
0.898,1.642,45.000,62.000,227.000
13.338,4.722,74.000,67.000,94.000
-0.392,3.162,176.000,187.000,8.000
6.796,13.301,1.000,7.000,133.000
6.101,7.156,138.000,68.000,197.000
11.627,15.659,7.000,89.000,77.000
11.764,7.938,153.000,179.000,23.000
12.792,14.361,248.000,8.000,48.000
14.807,12.709,13.000,180.000,40.000
4.697,10.702,142.000,237.000,112.000
16.055,4.866,59.000,232.000,5.000
18.320,18.307,109.000,22.000,74.000
2.613,5.177,216.000,207.000,218.000
8.905,4.996,203.000,96.000,175.000
17.188,18.718,237.000,196.000,30.000
10.684,16.350,77.000,203.000,214.000
1.187,14.640,91.000,94.000,198.000
8.771,15.134,171.000,16.000,81.000
6.259,18.935,214.000,142.000,4.000
13.963,-0.292,41.000,122.000,86.000
7.688,16.233,251.000,73.000,99.000
16.798,15.941,202.000,228.000,212.000
1.972,10.847,52.000,15.000,124.000
5.317,5.138,103.000,27.000,2.000
14.723,17.948,239.000,42.000,89.000
2.633,1.843,222.000,39.000,248.000
7.918,9.613,159.000,246.000,140.000
11.222,5.073,72.000,51.000,249.000
6.059,15.166,41.000,53.000,146.000
0.959,6.830,88.000,71.000,41.000
13.202,15.174,223.000,167.000,124.000
18.659,14.102,4.000,3.000,165.000
0.895,5.066,232.000,74.000,72.000
15.121,9.291,222.000,35.000,164.000
14.670,18.202,106.000,23.000,191.000
4.356,7.748,27.000,42.000,219.000
18.154,11.782,93.000,203.000,7.000
18.948,8.186,5.000,160.000,51.000
9.961,18.726,46.000,83.000,78.000
11.661,12.259,189.000,77.000,76.000
6.848,7.977,114.000,238.000,76.000
18.624,2.249,153.000,234.000,25.000
0.786,2.257,44.000,96.000,39.000
13.692,10.261,217.000,41.000,107.000
7.362,15.962,107.000,186.000,181.000
7.288,5.622,205.000,60.000,187.000
15.784,2.947,185.000,214.000,161.000
13.341,10.854,59.000,220.000,50.000
5.098,6.234,229.000,104.000,92.000
13.314,7.136,172.000,230.000,217.000
11.243,12.216,107.000,37.000,123.000
6.717,3.701,120.000,221.000,144.000
-0.203,13.107,129.000,181.000,87.000
9.400,13.346,157.000,21.000,116.000
8.603,12.613,153.000,30.000,192.000
11.148,6.216,192.000,51.000,17.000
2.683,13.707,6.000,3.000,151.000
19.377,8.300,93.000,140.000,89.000
9.164,-0.283,122.000,246.000,89.000
7.793,0.010,205.000,53.000,67.000
13.055,11.315,124.000,86.000,120.000
9.752,0.705,195.000,225.000,19.000
16.699,10.041,122.000,91.000,103.000
2.729,9.213,77.000,162.000,232.000
11.034,0.685,15.000,139.000,226.000
5.858,1.825,157.000,185.000,133.000
4.959,13.035,110.000,11.000,127.000
2.629,16.252,79.000,115.000,249.000
7.243,1.292,58.000,200.000,133.000
5.691,0.004,42.000,154.000,83.000
0.911,4.829,170.000,23.000,31.000
8.199,11.223,163.000,80.000,22.000
14.036,9.345,97.000,159.000,207.000
16.681,2.912,144.000,92.000,168.000
14.315,0.021,18.000,25.000,164.000
2.082,4.048,3.000,183.000,161.000
16.204,19.387,54.000,144.000,176.000
4.101,19.277,237.000,18.000,154.000
5.010,2.816,88.000,51.000,113.000
17.669,8.020,50.000,237.000,175.000
8.762,15.969,175.000,48.000,30.000
5.100,0.952,145.000,21.000,142.000
16.653,4.941,92.000,14.000,141.000
10.271,13.754,124.000,193.000,151.000
4.220,5.924,93.000,149.000,31.000
4.706,5.316,114.000,39.000,2.000
2.386,6.352,246.000,231.000,83.000
5.676,0.241,205.000,188.000,203.000
17.864,17.823,185.000,248.000,253.000
0.943,15.675,54.000,224.000,75.000
12.161,13.601,171.000,41.000,123.000
16.271,16.739,98.000,139.000,97.000
5.835,11.316,5.000,162.000,187.000
15.768,12.045,23.000,192.000,123.000
9.211,16.930,131.000,133.000,123.000
4.353,18.870,94.000,254.000,68.000
18.755,18.147,195.000,47.000,21.000
13.863,7.785,191.000,201.000,115.000
12.093,3.943,201.000,16.000,179.000
5.306,13.201,156.000,68.000,233.000
14.818,7.659,199.000,33.000,85.000
1.193,5.234,2.000,117.000,227.000
15.228,4.081,74.000,120.000,9.000
11.266,15.636,226.000,84.000,131.000
6.834,6.356,202.000,86.000,150.000
4.631,1.259,35.000,85.000,105.000
8.090,5.993,97.000,133.000,119.000
11.694,15.007,167.000,38.000,70.000
10.328,13.679,75.000,166.000,207.000
11.665,12.774,126.000,106.000,99.000
14.351,5.319,205.000,3.000,66.000
10.959,19.292,37.000,47.000,250.000
0.359,7.266,215.000,166.000,188.000
13.345,6.399,144.000,219.000,110.000
2.674,2.816,20.000,212.000,112.000
0.165,18.969,211.000,211.000,96.000
8.394,14.216,108.000,171.000,133.000
17.352,7.299,44.000,6.000,43.000
16.279,11.829,33.000,82.000,58.000
14.827,13.164,126.000,47.000,77.000
6.701,2.967,72.000,205.000,75.000
5.886,18.012,33.000,140.000,11.000
12.735,-0.292,153.000,102.000,190.000
9.307,18.658,159.000,142.000,11.000
1.273,1.965,197.000,100.000,17.000
2.022,14.083,198.000,48.000,240.000
12.846,4.935,238.000,197.000,42.000
10.228,6.795,15.000,78.000,197.000
7.284,1.070,83.000,53.000,219.000
6.095,15.734,138.000,245.000,39.000
0.284,19.119,174.000,124.000,75.000
5.286,5.927,107.000,251.000,71.000
4.044,8.667,24.000,233.000,101.000
3.060,0.733,185.000,251.000,100.000
15.850,7.780,125.000,65.000,21.000
17.012,7.347,110.000,170.000,114.000
10.387,10.054,10.000,65.000,142.000
2.843,0.941,235.000,228.000,162.000
11.646,11.085,89.000,96.000,95.000
19.012,12.100,117.000,206.000,181.000
18.226,8.336,233.000,215.000,16.000
12.999,7.815,219.000,156.000,88.000
16.933,3.018,226.000,223.000,202.000
8.781,11.948,122.000,42.000,69.000
17.691,7.901,146.000,49.000,40.000
1.389,3.728,223.000,129.000,60.000
0.734,8.652,100.000,206.000,100.000
9.955,13.132,151.000,149.000,111.000
4.682,7.074,27.000,167.000,185.000
15.658,16.925,44.000,157.000,2.000
10.344,10.012,134.000,109.000,147.000
9.950,11.002,9.000,115.000,145.000
6.034,12.311,36.000,135.000,216.000
13.188,3.815,43.000,131.000,185.000
17.952,13.369,112.000,245.000,87.000
6.721,2.858,82.000,160.000,85.000
3.935,12.753,247.000,95.000,129.000
14.961,15.346,207.000,177.000,121.000
17.302,16.760,125.000,48.000,106.000
13.385,2.625,158.000,106.000,42.000
18.386,16.782,151.000,254.000,247.000
2.655,18.804,76.000,50.000,41.000
18.952,9.994,63.000,16.000,73.000
9.952,7.317,185.000,160.000,177.000
1.777,1.633,211.000,30.000,92.000
15.850,3.052,202.000,213.000,93.000
17.214,5.249,107.000,219.000,106.000
15.022,9.660,34.000,130.000,242.000
13.365,7.200,30.000,122.000,60.000
3.612,7.807,237.000,159.000,115.000
19.187,1.795,21.000,207.000,8.000
4.809,2.978,4.000,10.000,91.000
11.225,3.663,99.000,224.000,83.000
1.682,4.359,12.000,70.000,104.000
2.817,12.337,25.000,7.000,188.000
15.759,5.609,133.000,44.000,46.000
6.308,4.156,203.000,116.000,21.000
10.319,11.116,250.000,221.000,186.000
8.161,9.160,76.000,16.000,38.000
5.127,16.604,131.000,98.000,99.000
7.837,12.669,109.000,6.000,16.000
18.953,1.641,146.000,96.000,15.000
18.890,0.351,186.000,10.000,176.000
18.083,14.786,128.000,219.000,114.000
16.918,1.785,213.000,115.000,141.000
15.245,0.169,209.000,8.000,114.000
8.098,17.824,229.000,33.000,108.000
-0.294,8.794,207.000,153.000,204.000
11.091,8.245,60.000,5.000,33.000
0.867,18.892,20.000,208.000,169.000
12.729,3.950,166.000,206.000,149.000
3.957,5.248,227.000,240.000,170.000
16.059,4.001,114.000,94.000,232.000
0.071,17.139,93.000,33.000,50.000
2.178,18.912,208.000,18.000,78.000
5.096,18.950,231.000,204.000,145.000
14.059,14.752,194.000,181.000,96.000
18.885,16.889,222.000,95.000,234.000
6.212,8.762,15.000,120.000,28.000
14.627,8.198,167.000,64.000,4.000
11.259,7.134,182.000,147.000,61.000
11.004,2.128,153.000,35.000,176.000
13.628,1.195,139.000,24.000,193.000
17.646,0.357,242.000,175.000,121.000
1.646,17.866,4.000,17.000,239.000
6.366,19.382,57.000,174.000,238.000
19.319,2.025,216.000,105.000,106.000
4.253,7.615,228.000,60.000,178.000
14.679,7.340,196.000,32.000,234.000
17.799,3.322,197.000,69.000,4.000
18.790,15.367,37.000,185.000,70.000
16.212,6.304,210.000,162.000,210.000
12.861,5.973,76.000,107.000,221.000
6.962,17.665,18.000,69.000,214.000
11.172,3.830,97.000,67.000,198.000
5.614,11.778,187.000,202.000,10.000
13.305,18.223,168.000,17.000,81.000
9.698,4.138,114.000,53.000,182.000
15.990,5.272,179.000,159.000,21.000
6.196,-0.005,195.000,124.000,142.000
6.815,16.308,153.000,132.000,95.000
13.964,14.031,64.000,31.000,180.000
9.193,5.867,193.000,92.000,79.000
7.720,16.716,84.000,120.000,75.000
7.370,17.214,128.000,172.000,189.000
16.817,5.199,26.000,238.000,202.000
5.625,18.044,17.000,67.000,106.000
5.796,13.195,44.000,102.000,132.000
11.627,11.162,185.000,129.000,29.000
2.182,7.795,12.000,110.000,138.000
0.750,4.745,220.000,235.000,27.000
16.163,10.748,72.000,168.000,219.000
3.243,12.088,3.000,180.000,112.000
12.708,5.321,128.000,250.000,70.000
4.337,15.055,101.000,175.000,173.000
3.033,2.950,233.000,102.000,214.000
2.032,-0.197,6.000,112.000,140.000
2.058,10.698,77.000,183.000,186.000
-0.089,9.809,62.000,82.000,55.000
3.845,11.693,180.000,24.000,54.000
4.094,13.264,1.000,175.000,181.000
14.616,9.927,209.000,192.000,17.000
12.834,0.032,159.000,67.000,150.000
14.337,4.712,96.000,150.000,63.000
10.729,3.112,115.000,178.000,99.000
7.799,17.353,70.000,213.000,6.000
6.607,19.057,70.000,71.000,122.000
7.745,-0.342,124.000,222.000,176.000
16.607,7.041,129.000,49.000,165.000
13.147,15.889,151.000,87.000,33.000
18.697,7.005,212.000,141.000,0.000
17.012,14.617,5.000,60.000,8.000
16.878,15.370,203.000,208.000,4.000
11.180,2.397,50.000,238.000,128.000
0.287,2.899,125.000,174.000,139.000
15.035,10.212,228.000,63.000,250.000
18.625,0.739,56.000,79.000,148.000
12.715,9.064,126.000,34.000,47.000
3.764,0.207,45.000,98.000,6.000
15.657,0.017,76.000,143.000,177.000
12.965,9.724,40.000,128.000,135.000
11.945,1.864,137.000,65.000,126.000
16.046,5.141,1.000,28.000,121.000
-0.238,8.048,131.000,134.000,117.000
0.997,19.253,128.000,165.000,202.000
1.663,19.149,103.000,182.000,191.000
15.093,2.795,29.000,7.000,50.000
11.964,5.329,157.000,247.000,43.000
4.966,7.892,219.000,114.000,143.000
13.336,14.919,157.000,240.000,92.000
3.026,9.330,135.000,28.000,154.000
11.372,2.320,13.000,13.000,91.000
10.732,18.322,45.000,237.000,96.000
12.624,11.339,162.000,2.000,130.000
7.812,4.049,129.000,236.000,45.000
0.780,6.160,24.000,210.000,102.000
8.948,17.903,146.000,181.000,58.000
6.040,14.783,119.000,197.000,91.000
6.302,4.802,96.000,78.000,169.000
1.977,12.730,242.000,201.000,208.000
3.633,-0.272,163.000,58.000,175.000
11.833,0.809,121.000,101.000,147.000
18.285,2.958,212.000,25.000,145.000
3.386,17.660,79.000,88.000,83.000
1.090,18.358,110.000,253.000,107.000
7.610,9.613,131.000,220.000,67.000
3.935,15.151,237.000,108.000,111.000
5.267,6.250,0.000,176.000,194.000
17.876,7.090,24.000,96.000,217.000
3.075,16.734,135.000,175.000,126.000
4.269,0.662,178.000,42.000,237.000
6.868,6.018,52.000,152.000,236.000
9.975,3.287,17.000,208.000,40.000
4.808,16.692,49.000,209.000,146.000
12.221,7.881,85.000,207.000,191.000
12.953,19.166,42.000,105.000,215.000
3.859,5.846,223.000,163.000,189.000
13.001,18.106,101.000,108.000,140.000
3.235,13.648,251.000,254.000,79.000
8.005,3.389,229.000,179.000,92.000
14.680,2.389,127.000,152.000,244.000
12.233,1.686,196.000,213.000,98.000
13.970,14.895,232.000,32.000,47.000
6.700,8.907,158.000,83.000,184.000
14.019,0.032,179.000,102.000,205.000
4.287,8.358,221.000,118.000,230.000
17.672,9.865,105.000,28.000,51.000
19.177,6.347,177.000,182.000,147.000
18.722,6.214,146.000,234.000,40.000
14.602,7.810,133.000,201.000,121.000
8.114,2.757,163.000,10.000,69.000
4.801,17.301,200.000,170.000,28.000
8.811,3.812,2.000,155.000,148.000
2.884,1.870,219.000,154.000,93.000
2.790,10.845,224.000,33.000,128.000
5.898,7.294,139.000,248.000,25.000
5.209,11.099,55.000,197.000,133.000
0.068,2.032,215.000,92.000,89.000
19.123,15.351,51.000,3.000,106.000
17.732,4.939,82.000,73.000,62.000
13.023,17.739,218.000,195.000,194.000
2.849,3.116,130.000,53.000,8.000
10.757,13.819,194.000,26.000,27.000
10.224,11.271,209.000,36.000,142.000
14.649,12.933,228.000,41.000,5.000
2.122,8.937,98.000,219.000,125.000
2.932,18.997,56.000,226.000,162.000
1.963,18.878,153.000,209.000,107.000
10.841,3.789,216.000,200.000,139.000
6.640,14.096,239.000,4.000,154.000
5.207,9.355,79.000,161.000,157.000
0.332,0.945,218.000,99.000,119.000
6.039,8.773,160.000,56.000,187.000
2.011,3.162,253.000,245.000,64.000
0.234,3.204,223.000,26.000,209.000
6.631,18.691,42.000,30.000,210.000
18.028,8.685,214.000,2.000,167.000
18.974,15.349,43.000,127.000,155.000
6.965,10.262,89.000,84.000,210.000
2.667,17.068,15.000,143.000,15.000
15.751,13.759,186.000,113.000,60.000
1.281,13.282,188.000,170.000,84.000
15.255,6.886,46.000,229.000,36.000
13.279,3.688,125.000,226.000,117.000
13.709,0.983,23.000,56.000,240.000
17.074,8.094,30.000,193.000,213.000
0.375,8.371,200.000,22.000,174.000
11.731,5.987,192.000,208.000,156.000
18.364,12.685,57.000,31.000,65.000
14.026,13.249,81.000,68.000,5.000
16.359,10.768,28.000,40.000,219.000
4.997,6.150,218.000,105.000,209.000
1.922,7.089,90.000,178.000,239.000
4.769,15.868,239.000,233.000,172.000
12.235,13.010,165.000,90.000,109.000
9.715,2.660,187.000,133.000,135.000
11.279,12.963,207.000,122.000,139.000
12.949,13.969,150.000,229.000,25.000
12.152,12.824,94.000,204.000,239.000
9.813,0.208,128.000,21.000,172.000
2.813,7.160,243.000,155.000,234.000
15.280,7.931,223.000,179.000,0.000
9.831,1.655,6.000,103.000,113.000
8.674,-0.273,58.000,244.000,92.000
1.720,6.692,231.000,16.000,35.000
18.395,14.903,245.000,237.000,19.000
18.911,-0.228,172.000,205.000,70.000
1.757,18.325,191.000,30.000,160.000
11.288,13.088,75.000,230.000,92.000
4.728,11.157,68.000,168.000,61.000
9.693,7.817,164.000,219.000,222.000
14.989,4.933,229.000,188.000,180.000
17.245,3.265,47.000,211.000,158.000
5.390,14.990,216.000,76.000,2.000
2.175,8.335,197.000,5.000,40.000
1.867,12.671,201.000,87.000,39.000
8.165,5.179,43.000,199.000,130.000
0.198,9.870,166.000,171.000,73.000
13.723,16.651,228.000,93.000,131.000
8.225,13.840,167.000,213.000,85.000
8.340,16.644,242.000,133.000,17.000
13.399,10.937,52.000,39.000,18.000
16.384,3.839,228.000,107.000,77.000
5.666,9.389,174.000,99.000,40.000
14.329,12.054,234.000,223.000,98.000
2.927,18.872,116.000,170.000,8.000
9.055,5.796,54.000,182.000,33.000
15.298,12.180,175.000,251.000,229.000
1.865,18.375,164.000,214.000,232.000
7.892,7.636,73.000,231.000,227.000
-0.183,1.232,15.000,204.000,2.000
8.627,11.767,161.000,165.000,133.000
11.748,15.084,114.000,152.000,198.000
6.119,14.056,215.000,54.000,2.000
10.826,9.707,16.000,185.000,85.000
2.657,0.371,251.000,5.000,171.000
10.192,7.326,164.000,249.000,3.000
3.785,12.948,161.000,230.000,89.000
16.039,8.272,98.000,189.000,8.000
10.834,2.974,128.000,139.000,249.000
12.063,14.123,127.000,211.000,183.000
2.184,3.914,80.000,210.000,212.000
2.382,13.802,21.000,111.000,53.000
8.700,3.186,7.000,64.000,59.000
11.162,2.174,2.000,150.000,153.000
11.345,10.892,68.000,1.000,184.000
9.277,11.157,35.000,40.000,117.000
4.715,6.761,71.000,223.000,169.000
18.029,6.936,167.000,102.000,249.000
15.967,14.673,51.000,189.000,233.000
4.353,5.286,5.000,61.000,108.000
14.975,1.961,146.000,116.000,217.000
14.155,13.731,97.000,160.000,48.000
1.355,19.214,50.000,126.000,84.000
4.646,13.183,235.000,204.000,200.000
9.768,3.190,26.000,122.000,150.000
5.719,18.257,26.000,64.000,63.000
0.805,4.983,27.000,78.000,189.000
-0.308,3.131,14.000,103.000,129.000
19.381,7.726,251.000,40.000,184.000
18.176,0.100,22.000,95.000,64.000
1.040,13.244,98.000,61.000,2.000
4.736,0.248,82.000,254.000,206.000
9.169,17.951,235.000,5.000,11.000
11.053,17.757,186.000,187.000,42.000
11.301,15.694,218.000,87.000,114.000
17.904,12.923,250.000,111.000,128.000
17.807,1.232,17.000,88.000,39.000
14.198,15.633,47.000,2.000,118.000
3.291,11.188,46.000,172.000,116.000
4.827,9.932,238.000,10.000,52.000
15.154,8.331,58.000,68.000,247.000
0.753,5.612,248.000,129.000,154.000
3.275,4.640,38.000,26.000,143.000
4.171,14.637,31.000,254.000,245.000
11.254,6.128,173.000,113.000,244.000
11.258,14.918,158.000,126.000,65.000
9.874,18.220,97.000,136.000,218.000
16.281,11.738,98.000,184.000,42.000
15.996,6.777,224.000,19.000,46.000
6.168,2.749,220.000,105.000,73.000
1.006,10.740,61.000,111.000,151.000
7.689,10.679,242.000,66.000,3.000
17.801,11.949,209.000,4.000,165.000
3.068,6.820,144.000,24.000,75.000
18.109,2.340,166.000,113.000,184.000
4.737,3.267,34.000,32.000,162.000
17.172,-0.261,141.000,192.000,169.000
12.147,14.731,144.000,19.000,160.000
17.238,15.305,66.000,207.000,128.000
4.104,18.283,79.000,175.000,237.000
18.645,6.916,132.000,209.000,82.000
15.068,18.775,11.000,212.000,87.000
16.128,9.367,183.000,208.000,40.000
11.981,18.786,254.000,166.000,161.000
14.995,5.386,211.000,165.000,242.000
5.888,6.981,234.000,139.000,202.000
9.865,13.623,9.000,231.000,124.000
2.314,1.792,170.000,155.000,227.000
0.656,9.224,138.000,209.000,253.000
9.973,6.006,163.000,118.000,20.000
5.137,-0.210,236.000,43.000,167.000
17.918,9.684,153.000,227.000,185.000
13.809,14.053,91.000,139.000,21.000
1.300,0.708,127.000,243.000,133.000
14.650,19.274,109.000,199.000,37.000
11.302,2.100,246.000,20.000,83.000
19.055,12.109,34.000,80.000,235.000
7.153,16.718,155.000,217.000,194.000
18.681,9.249,222.000,23.000,186.000
1.609,12.647,202.000,78.000,193.000
6.725,7.604,47.000,11.000,142.000
15.203,3.033,73.000,202.000,165.000
17.012,13.240,49.000,245.000,169.000
12.357,10.106,129.000,123.000,168.000
10.636,3.380,140.000,68.000,64.000
2.134,13.889,220.000,197.000,173.000
6.914,1.045,229.000,241.000,47.000
17.831,8.899,110.000,138.000,252.000
2.036,1.932,142.000,67.000,8.000
4.778,13.977,87.000,152.000,47.000
10.324,7.303,85.000,99.000,88.000
4.182,4.287,161.000,149.000,149.000
19.383,11.685,117.000,229.000,41.000
11.751,14.267,6.000,122.000,192.000
4.005,13.084,82.000,168.000,145.000
13.259,14.361,211.000,105.000,144.000
7.076,18.686,25.000,211.000,55.000
14.161,3.252,148.000,25.000,101.000
7.303,1.773,47.000,57.000,15.000
13.094,7.327,140.000,32.000,93.000
10.604,4.650,196.000,192.000,152.000
18.206,10.310,74.000,174.000,24.000
9.144,15.768,192.000,191.000,44.000
19.250,4.188,153.000,63.000,83.000
8.767,9.838,16.000,199.000,63.000
3.234,9.716,236.000,211.000,193.000
12.249,18.687,222.000,126.000,250.000
9.777,6.356,164.000,68.000,204.000
8.271,7.995,190.000,212.000,126.000
16.747,7.027,15.000,0.000,39.000
11.942,3.010,126.000,201.000,1.000
17.938,14.924,250.000,221.000,250.000
1.814,6.792,159.000,54.000,3.000
15.231,16.688,13.000,60.000,241.000
7.377,13.349,242.000,115.000,175.000
18.703,5.602,158.000,234.000,137.000
13.347,8.315,173.000,230.000,35.000
0.013,7.694,133.000,190.000,68.000
6.225,14.142,230.000,221.000,225.000
11.287,5.929,187.000,149.000,200.000
9.054,14.981,90.000,195.000,199.000
0.812,7.843,3.000,13.000,95.000
6.149,12.772,211.000,234.000,43.000
12.335,0.988,25.000,18.000,13.000
12.181,3.756,41.000,19.000,67.000
4.869,14.132,15.000,179.000,171.000
8.092,8.233,203.000,245.000,246.000
15.235,8.001,130.000,169.000,119.000
4.014,0.302,146.000,171.000,137.000
7.385,17.356,48.000,166.000,128.000
5.613,4.345,23.000,141.000,77.000
0.799,9.201,247.000,223.000,44.000
9.764,15.265,231.000,199.000,62.000
16.194,0.160,238.000,146.000,204.000
19.214,7.919,224.000,72.000,7.000
17.312,3.959,205.000,213.000,113.000
2.170,10.933,6.000,181.000,199.000
0.046,3.118,221.000,27.000,60.000
15.222,5.295,229.000,49.000,186.000
8.007,8.020,79.000,99.000,206.000
8.277,11.245,183.000,163.000,42.000
11.942,8.654,167.000,118.000,44.000
8.818,2.339,120.000,29.000,239.000
17.610,3.833,25.000,49.000,77.000
7.647,8.967,225.000,197.000,226.000
9.390,6.211,159.000,135.000,10.000
9.939,13.075,86.000,32.000,77.000
15.212,9.202,236.000,138.000,142.000
17.282,15.387,181.000,125.000,254.000
18.335,0.749,61.000,19.000,168.000
14.976,14.625,209.000,252.000,241.000
12.847,15.288,80.000,180.000,28.000
12.717,8.213,199.000,91.000,24.000
15.758,8.606,184.000,50.000,44.000
7.893,6.854,57.000,42.000,233.000
2.877,2.088,46.000,33.000,164.000
3.970,0.963,146.000,131.000,9.000
0.885,4.304,165.000,169.000,133.000
13.658,16.988,223.000,190.000,39.000
12.324,17.365,237.000,114.000,51.000
15.209,1.806,106.000,224.000,157.000
15.368,4.275,36.000,222.000,37.000
4.925,10.846,15.000,192.000,213.000
16.072,17.903,88.000,173.000,147.000
18.038,5.672,166.000,4.000,74.000
17.045,14.690,213.000,158.000,227.000
8.320,5.758,143.000,175.000,163.000
15.305,11.279,126.000,28.000,120.000
14.939,9.343,159.000,7.000,210.000
3.227,3.252,67.000,43.000,194.000
13.136,15.399,151.000,172.000,221.000
10.019,0.833,56.000,133.000,139.000
10.660,14.822,216.000,165.000,47.000
16.655,7.192,128.000,79.000,1.000
1.195,7.875,191.000,113.000,30.000
14.763,16.363,220.000,252.000,134.000
0.259,6.039,59.000,37.000,172.000
9.665,12.072,241.000,165.000,164.000
15.897,-0.075,188.000,155.000,198.000
17.392,3.827,224.000,22.000,74.000
6.741,6.114,170.000,129.000,82.000
9.376,7.844,67.000,216.000,135.000
7.099,18.333,108.000,214.000,81.000
4.159,8.751,99.000,120.000,102.000
17.777,13.263,183.000,112.000,57.000
1.383,14.797,43.000,23.000,106.000
6.227,16.989,6.000,175.000,244.000
6.098,18.131,43.000,228.000,148.000
7.817,14.675,5.000,38.000,122.000
5.894,8.836,85.000,119.000,200.000
8.181,9.113,93.000,60.000,217.000
9.766,6.051,164.000,81.000,235.000
18.799,1.789,208.000,235.000,23.000
14.824,16.862,207.000,253.000,139.000
3.831,9.871,153.000,46.000,173.000
10.226,17.244,135.000,229.000,162.000
0.267,17.271,202.000,246.000,103.000
9.686,9.136,170.000,150.000,202.000
16.005,11.714,172.000,219.000,34.000
14.034,18.391,206.000,42.000,15.000
3.044,18.338,160.000,181.000,144.000
4.050,2.937,200.000,126.000,58.000
14.648,12.294,173.000,191.000,242.000
13.364,1.296,238.000,185.000,241.000
9.269,19.139,213.000,12.000,201.000
19.353,3.946,198.000,193.000,141.000
11.303,16.693,109.000,125.000,161.000
3.874,14.262,90.000,86.000,90.000
8.193,13.804,106.000,116.000,6.000
16.210,10.164,0.000,68.000,59.000
